,algorithm,bias,seed,recall,fpr_ratio,fnr_ratio,precision_ratio,tpr_ratio,config,parameters,model_path,Scenario
85,LGBM,conditional_50,0,0.8041504539559015,0.3952370599180865,0.6291598195867276,0.43664818507087644,0.8948745599289543,35,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.3442659487937933, 'max_depth': 5, 'min_child_samples': 28, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 92, 'n_jobs': 30, 'num_leaves': 198, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
86,LGBM,conditional_50,0,0.9079118028534371,0.3258879221358844,0.44665628217651826,0.39876009514207117,0.9252266763705381,36,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.07757567068503016, 'max_depth': 12, 'min_child_samples': 14, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 4505, 'n_jobs': 30, 'num_leaves': 564, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
87,LGBM,conditional_50,0,0.9014267185473411,0.32329587417752065,0.5968952134540744,0.4027263648234586,0.9462372231222439,37,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.025453919399783226, 'max_depth': 17, 'min_child_samples': 161, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 108, 'n_jobs': 30, 'num_leaves': 67, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
88,LGBM,conditional_50,0,0.9228274967574579,0.3226494450213186,0.4488846117439177,0.40160070887480337,0.9382791739695822,38,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03760298847545008, 'max_depth': 3, 'min_child_samples': 14, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 2820, 'n_jobs': 30, 'num_leaves': 12, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
89,LGBM,conditional_50,0,0.383916990920882,0.6433634507321639,0.7883521687129293,0.47378441076647587,0.6805755607702142,39,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.49755926679436957, 'max_depth': 6, 'min_child_samples': 207, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 4510, 'n_jobs': 30, 'num_leaves': 11, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
90,LGBM,conditional_50,0,0.8975356679636836,0.5361405135296511,0.360195387429183,0.560395177920434,0.8979433912253018,40,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.022372217807461337, 'max_depth': 2, 'min_child_samples': 6, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 991, 'n_jobs': 30, 'num_leaves': 516, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
91,LGBM,conditional_50,0,0.9040207522697795,0.30354601622610694,0.4346324369811225,0.3775118553645523,0.9195937352634364,41,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.12816582398676407, 'max_depth': 8, 'min_child_samples': 204, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 2370, 'n_jobs': 30, 'num_leaves': 102, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
92,LGBM,conditional_50,0,0.8372243839169909,0.6874034922091813,0.36224618932448366,0.6359825637916435,0.8329219729091533,42,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.4288510819064706, 'max_depth': 2, 'min_child_samples': 31, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 342, 'n_jobs': 30, 'num_leaves': 300, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
93,LGBM,conditional_50,0,0.9150453955901426,0.3007279966192994,0.5205481512680884,0.3833284956892054,0.9430668486260165,43,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1601372143382995, 'max_depth': 3, 'min_child_samples': 56, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 213, 'n_jobs': 30, 'num_leaves': 596, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
94,LGBM,conditional_50,0,0.9189364461738002,0.3133466976155298,0.45114173109901007,0.39226568515060073,0.9353578553129973,44,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.027189904569788537, 'max_depth': 9, 'min_child_samples': 250, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1019, 'n_jobs': 30, 'num_leaves': 79, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
95,LGBM,conditional_50,0,0.9040207522697795,0.2520091614654929,0.6594909661758507,0.34327577184720026,0.957334819493467,45,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1315548922134714, 'max_depth': 5, 'min_child_samples': 256, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 54, 'n_jobs': 30, 'num_leaves': 37, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
96,LGBM,conditional_50,0,0.9085603112840467,0.3175006603844776,0.4663243855109958,0.3929349711547076,0.9292591348833222,46,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.07163051952945937, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1069, 'n_jobs': 30, 'num_leaves': 589, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
97,LGBM,conditional_50,0,0.27496757457846954,0.8049554098966031,0.7110254843292407,0.3328118680891486,0.38308984552043135,47,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.34621888399743156, 'max_depth': 8, 'min_child_samples': 30, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 5337, 'n_jobs': 30, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
98,LGBM,conditional_50,0,0.9215304798962386,0.43024558038985294,0.42133779773228847,0.4912423847814011,0.9329143383449225,48,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.08061007073774823, 'max_depth': 2, 'min_child_samples': 51, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 733, 'n_jobs': 30, 'num_leaves': 25, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
99,LGBM,conditional_50,0,0.9234760051880675,0.36224408461302604,0.47254204398447575,0.437152133580705,0.9422909866157125,49,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05129358182131735, 'max_depth': 2, 'min_child_samples': 62, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 3383, 'n_jobs': 30, 'num_leaves': 434, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",none,Performance Ideal
100,LGBM,conditional_train_50,0,0.14721141374837873,0.0,0.7048043863039896,0.0393826503459286,0.020835442183756766,0,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.10290549156355729, 'max_depth': 11, 'min_child_samples': 18, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 2172, 'n_jobs': 30, 'num_leaves': 472, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/decc27dc8fee79e7e78644d0af0363e5_trained_model.pkl,Adaptation
101,LGBM,conditional_train_50,0,0.2457846952010376,0.007243087568230706,0.69218777659131,0.0721637018326436,0.296545694188884,1,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.2683724274748871, 'max_depth': 3, 'min_child_samples': 221, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 41, 'n_jobs': 30, 'num_leaves': 73, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/decad374ff60f0f3cf6751f842cb514a_trained_model.pkl,Adaptation
102,LGBM,conditional_train_50,0,0.21141374837872892,0.0003689014458716427,0.6305668016194332,0.05446154499782256,0.10419143306361911,2,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.02385245813563474, 'max_depth': 3, 'min_child_samples': 146, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 450, 'n_jobs': 30, 'num_leaves': 495, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/4e5dd845ff5a8fce8215ba282373c210_trained_model.pkl,Adaptation
103,LGBM,conditional_train_50,0,0.07003891050583658,0.7239345948265826,0.9667342321865025,0.9491648706896567,0.6360018726591764,3,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.3320576962297955, 'max_depth': 4, 'min_child_samples': 5, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 3198, 'n_jobs': 30, 'num_leaves': 74, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/ebb3c4ad0e0446dfce3b93f1a049f2b3_trained_model.pkl,Adaptation
104,LGBM,conditional_train_50,0,0.14202334630350194,0.0,0.7066852226720648,0.0387005148233623,0.004243548775040232,4,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05668118522358832, 'max_depth': 9, 'min_child_samples': 209, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 964, 'n_jobs': 30, 'num_leaves': 14, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/fe96f05ecaafb9e0c17b11caf7c7c010_trained_model.pkl,Adaptation
105,LGBM,conditional_train_50,0,0.15304798962386512,0.0,0.6948132304636774,0.0407440212577502,0.024132877381533795,5,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.033387804990662476, 'max_depth': 11, 'min_child_samples': 17, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 4147, 'n_jobs': 30, 'num_leaves': 16, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/44b03493deb6ba609a329684c1ceb68b_trained_model.pkl,Adaptation
106,LGBM,conditional_train_50,0,0.18417639429312582,0.0003689014458716427,0.6782293079698949,0.04838343875211044,0.10118211610486874,6,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.10511624729762499, 'max_depth': 5, 'min_child_samples': 74, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 98, 'n_jobs': 30, 'num_leaves': 151, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/105c0008974707c9b504c2479a181655_trained_model.pkl,Adaptation
107,LGBM,conditional_train_50,0,0.2230869001297017,0.003144375690120797,0.6274769529872989,0.07369713984909627,0.1321562332798286,7,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03148102833492696, 'max_depth': 3, 'min_child_samples': 13, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 195, 'n_jobs': 30, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/1a61fe80fc5b43cfb7b0af38669ffadf_trained_model.pkl,Adaptation
108,LGBM,conditional_train_50,0,0.15304798962386512,0.0005534544142192908,0.7060523753395174,0.05080071604818802,0.04522679983354123,8,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.055597831084956736, 'max_depth': 6, 'min_child_samples': 10, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 424, 'n_jobs': 30, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/7ab6d991aa5f7d5e641294a551fbbff3_trained_model.pkl,Adaptation
109,LGBM,conditional_train_50,0,0.13813229571984437,0.0,0.7170400247272652,0.0375044436544614,0.00876866002804522,9,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.036258920375718186, 'max_depth': 14, 'min_child_samples': 48, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 694, 'n_jobs': 30, 'num_leaves': 45, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/88f9569c9116daddd4557d23e754338c_trained_model.pkl,Adaptation
110,LGBM,conditional_train_50,0,0.1608300907911803,0.0,0.6918766644602146,0.0417625199079808,0.04703865930298991,10,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.12992633908243048, 'max_depth': 5, 'min_child_samples': 86, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 740, 'n_jobs': 30, 'num_leaves': 479, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/343742a5f167c433d60c7a683bfdc1c1_trained_model.pkl,Adaptation
111,LGBM,conditional_train_50,0,0.1549935149156939,0.00018441665372212807,0.7087438075199729,0.042750741012844186,0.05756138160632517,11,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.030081453141839333, 'max_depth': 7, 'min_child_samples': 55, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 280, 'n_jobs': 30, 'num_leaves': 18, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/743eb38d620ca3f5b67e6073bf5548df_trained_model.pkl,Adaptation
112,LGBM,conditional_train_50,0,0.12775616083009078,0.0,0.7364119433198381,0.0349313847798966,0.004719865474279443,12,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.10137978728209897, 'max_depth': 10, 'min_child_samples': 97, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 230, 'n_jobs': 30, 'num_leaves': 25, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/c7d60eb7f1c3c6b3a441d94e063a4615_trained_model.pkl,Adaptation
113,LGBM,conditional_train_50,0,0.41245136186770426,0.48646469321844,0.9055604372141152,0.5586280688321505,0.8686854846076549,13,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.12932255896858066, 'max_depth': 2, 'min_child_samples': 21, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 24, 'n_jobs': 30, 'num_leaves': 10, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/e05b83a0f6490ec88f77054cd1df2791_trained_model.pkl,Adaptation
114,LGBM,conditional_train_50,0,0.08560311284046693,0.0,0.8338148231033712,0.0229159148321905,0.036421009171606324,14,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.08993495032685198, 'max_depth': 12, 'min_child_samples': 122, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 254, 'n_jobs': 30, 'num_leaves': 58, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/36ea99ed190303afb091cef29952271a_trained_model.pkl,Adaptation
115,LGBM,conditional_train_50,0,0.1575875486381323,0.00018441665372212807,0.6875197585127321,0.04773704171934252,0.027439217926743826,15,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.11209461827789566, 'max_depth': 10, 'min_child_samples': 48, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 524, 'n_jobs': 30, 'num_leaves': 63, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/4278769dad8827f1ec9d9a44dd6b6ef2_trained_model.pkl,Adaptation
116,LGBM,conditional_train_50,0,0.08949416342412451,0.00018441665372212807,0.8161336032388664,0.0493604755899836,0.00675250826977205,16,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.10353652713571858, 'max_depth': 8, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 168, 'n_jobs': 30, 'num_leaves': 417, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/5991b845d2dc98e72468a76c2ad6605e_trained_model.pkl,Adaptation
117,LGBM,conditional_train_50,0,0.15304798962386512,0.0,0.688137347417126,0.0412535410764872,0.011911076819211955,17,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.07028858192798655, 'max_depth': 7, 'min_child_samples': 243, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1272, 'n_jobs': 30, 'num_leaves': 13, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/cb4c54be5e3ecb2bd986e9cda6c01c5a_trained_model.pkl,Adaptation
118,LGBM,conditional_train_50,0,0.0648508430609598,0.004817076608747232,0.907244071717756,0.038366443068455304,0.18947700916023646,18,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.17084987935435678, 'max_depth': 9, 'min_child_samples': 14, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 214, 'n_jobs': 30, 'num_leaves': 24, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/1ff59d7035a4ea610441307867174519_trained_model.pkl,Adaptation
119,LGBM,conditional_train_50,0,0.1608300907911803,0.0,0.6740814491590428,0.0431171585085704,0.015165469392767035,19,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.031538214362906776, 'max_depth': 10, 'min_child_samples': 91, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1609, 'n_jobs': 30, 'num_leaves': 78, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/566bc9eed1ac3d4b404394aad4238bfa_trained_model.pkl,Adaptation
120,LGBM,conditional_train_50,0,0.14332036316472113,0.0,0.7084563635810174,0.0387005148233623,0.012730646325121036,20,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.15741056800757025, 'max_depth': 3, 'min_child_samples': 158, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 1373, 'n_jobs': 30, 'num_leaves': 13, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/249d73dbb6a75d4c6d431fa28a91216b_trained_model.pkl,Adaptation
121,LGBM,conditional_train_50,0,0.06679636835278858,0.8268579052181547,0.9930760180897796,0.6998231495988209,0.9072440717177559,21,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.11508228345175783, 'max_depth': 5, 'min_child_samples': 8, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 661, 'n_jobs': 30, 'num_leaves': 432, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': True, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'enable_bundle': False}",/mnt/home/jose.pombal/algorithmic-bias/aof/results/models/conditional_train_50/LGBM/seed0/f40b58179ee52a475c6cf7693cad0580_trained_model.pkl,Adaptation
